# Miraflores
# Hora del script: 2022-10-12T23:02:18.435204-06:00
# Actualización del servidor: 2022-10-12T23:55:57.001-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1665482400.0	2022-10-11T04:00:00-06:00	13
5	1665486000.0	2022-10-11T05:00:00-06:00	23
6	1665489600.0	2022-10-11T06:00:00-06:00	19
7	1665493200.0	2022-10-11T07:00:00-06:00	19
8	1665496800.0	2022-10-11T08:00:00-06:00	23
9	1665500400.0	2022-10-11T09:00:00-06:00	23
10	1665504000.0	2022-10-11T10:00:00-06:00	27
11	1665507600.0	2022-10-11T11:00:00-06:00	29
12	1665511200.0	2022-10-11T12:00:00-06:00	26
13	1665514800.0	2022-10-11T13:00:00-06:00	22
14	1665518400.0	2022-10-11T14:00:00-06:00	24
15	1665522000.0	2022-10-11T15:00:00-06:00	29
16	1665525600.0	2022-10-11T16:00:00-06:00	42
17	1665529200.0	2022-10-11T17:00:00-06:00	50
18	1665532800.0	2022-10-11T18:00:00-06:00	60
19	1665536400.0	2022-10-11T19:00:00-06:00	49
20	1665540000.0	2022-10-11T20:00:00-06:00	34
21	1665543600.0	2022-10-11T21:00:00-06:00	12
22	1665547200.0	2022-10-11T22:00:00-06:00	1
#171ad69933f211922ad29727ed2429ee
